"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Accuracy","Attractor"
6,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",0.931013822556,121,"j","Ungrammatical",1,"NA"
6,"Filler",61,0,"The dog and the cat always play","f",0.680517911911,122,"f","Grammatical",1,"NA"
6,"Filler",127,0,"The stewardess knows that the pilots always gossip","j",0.530523061752,123,"f","Grammatical",0,"NA"
6,"Filler",77,0,"The microphone and the guitar loudly buzzes","j",0.997431993484,125,"j","Ungrammatical",1,"NA"
6,"Filler",122,0,"The astronaut thinks that the engine never fail","j",0.764976978302,126,"j","Ungrammatical",1,"NA"
6,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.613794803619,128,"f","Grammatical",1,"NA"
6,"Filler",112,0,"The teacher said that the student tentatively pass","j",1.04909110069,130,"j","Ungrammatical",1,"NA"
6,"Filler",71,0,"The fireman and the cop usually chats","j",0.964168071747,132,"j","Ungrammatical",1,"NA"
6,"Filler",132,0,"The captain knows that the sailors often smoke","f",0.663196086884,134,"f","Grammatical",1,"NA"
6,"Filler",79,0,"The folder and the file apparently explains","j",0.662446975708,136,"j","Ungrammatical",1,"NA"
6,"Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.714444875717,138,"f","Grammatical",1,"NA"
6,"Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.796319961548,140,"f","Grammatical",1,"NA"
7,"Filler",136,0,"The reporter knows that the spies often vanishes","j",1.71483707428,1,"j","Ungrammatical",1,"NA"
7,"Filler",140,0,"The lawyer said that the clients frequently lies","j",1.39872407913,3,"j","Ungrammatical",1,"NA"
7,"Filler",65,0,"The tyrant and the queen suddenly agree","f",0.931934118271,5,"f","Grammatical",1,"NA"
7,"Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.679964065552,7,"j","Ungrammatical",1,"NA"
7,"Filler",78,0,"The cash and the check likely suffices","f",1.38026785851,9,"j","Ungrammatical",0,"NA"
7,"Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.4651927948,11,"j","Ungrammatical",1,"NA"
7,"Filler",117,0,"The chef knows that the dish probably amaze","j",1.12862682343,12,"j","Ungrammatical",1,"NA"
7,"Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.847146034241,14,"j","Ungrammatical",1,"NA"
7,"Filler",103,0,"The butler checked the window that the maids always cleans","f",1.6487159729,15,"j","Ungrammatical",0,"NA"
7,"Filler",89,0,"The cat lost the toy that the kid always buy","j",1.01453709602,16,"j","Ungrammatical",1,"NA"
7,"Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.928875923157,18,"j","Ungrammatical",1,"NA"
7,"Filler",115,0,"The nurse knows that the treatment probably work","j",0.914306879044,20,"j","Ungrammatical",1,"NA"
7,"Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",1.21370005608,22,"f","Grammatical",1,"NA"
7,"Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.83048295975,24,"j","Ungrammatical",1,"NA"
7,"Filler",71,0,"The fireman and the cop usually chats","j",1.59875893593,26,"j","Ungrammatical",1,"NA"
7,"Filler",124,0,"The technician found that the laboratory never quiet","j",1.22983503342,28,"j","Ungrammatical",1,"NA"
7,"Filler",127,0,"The stewardess knows that the pilots always gossip","f",1.54885697365,29,"f","Grammatical",1,"NA"
7,"Filler",96,0,"The camera filmed the line that the runners quickly cross","j",1.84903907776,31,"f","Grammatical",0,"NA"
7,"Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",1.66318297386,33,"j","Ungrammatical",1,"NA"
7,"Filler",64,0,"The computer and the printer often restart","f",1.19909405708,35,"f","Grammatical",1,"NA"
7,"Filler",70,0,"The jersey and the glove probably stinks","j",1.61372685432,37,"j","Ungrammatical",1,"NA"
7,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","f",1.91601896286,39,"j","Ungrammatical",0,"NA"
7,"Filler",131,0,"The novelist wrote that the characters suddenly meet","f",1.13154101372,41,"f","Grammatical",1,"NA"
7,"Filler",120,0,"The camper knows that the cabin usually charm","j",1.0990319252,43,"j","Ungrammatical",1,"NA"
7,"Filler",72,0,"The executioner and the victim never speaks","j",1.46337389946,45,"j","Ungrammatical",1,"NA"
7,"Filler",68,0,"The book and the magazine never sells","j",1.69888710976,47,"j","Ungrammatical",1,"NA"
7,"Filler",84,0,"The crowd likes the movie that the theater always play","j",1.89822697639,49,"j","Ungrammatical",1,"NA"
7,"Filler",130,0,"The model accepted that the shoes never fit","f",2.09894609451,51,"f","Grammatical",1,"NA"
7,"Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.44729399681,53,"f","Grammatical",1,"NA"
7,"Filler",134,0,"The principal discovered that the teachers never sleeps","j",1.64862298965,55,"j","Ungrammatical",1,"NA"
7,"Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",1.78148698807,57,"j","Ungrammatical",1,"NA"
7,"Filler",66,0,"The tailor and the customer cheerily talk","f",1.43108296394,59,"f","Grammatical",1,"NA"
7,"Filler",85,0,"The dad hated the story that the child really love","j",2.51687288284,60,"j","Ungrammatical",1,"NA"
7,"Filler",61,0,"The dog and the cat always play","f",1.19797992706,61,"f","Grammatical",1,"NA"
7,"Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",1.31395196915,63,"f","Grammatical",1,"NA"
7,"Filler",111,0,"The owner claimed that the restaurant often fill","j",1.38201093674,65,"j","Ungrammatical",1,"NA"
7,"Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",1.71369695663,66,"j","Ungrammatical",1,"NA"
7,"Filler",75,0,"The camera and the lens definitely amazes","f",1.4967148304,68,"j","Ungrammatical",0,"NA"
7,"Filler",125,0,"The boss insists that the secretary always smile","f",2.14882707596,70,"j","Ungrammatical",0,"NA"
7,"Filler",139,0,"The janitor knows that the offices quickly dirties","j",1.99930810928,71,"j","Ungrammatical",1,"NA"
7,"Filler",110,0,"The nurse loves the decorations that the residents always makes","j",2.39819192886,73,"j","Ungrammatical",1,"NA"
7,"Filler",114,0,"The repairman said that the refrigerator still work","j",1.28155612946,75,"j","Ungrammatical",1,"NA"
7,"Filler",62,0,"The sailor and the captain usually fight","f",1.11580920219,77,"f","Grammatical",1,"NA"
7,"Filler",123,0,"The salesman knows that the customer usually decline","j",1.59784412384,78,"j","Ungrammatical",1,"NA"
7,"Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.998095989227,80,"f","Grammatical",1,"NA"
7,"Filler",80,0,"The desk and the bookshelf always squeaks","j",1.67941904068,82,"j","Ungrammatical",1,"NA"
7,"Filler",112,0,"The teacher said that the student tentatively pass","j",1.78104996681,84,"j","Ungrammatical",1,"NA"
7,"Filler",79,0,"The folder and the file apparently explains","j",1.72955513,85,"j","Ungrammatical",1,"NA"
7,"Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","f",1.58069300652,87,"j","Ungrammatical",0,"NA"
7,"Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",1.12886404991,88,"j","Ungrammatical",1,"NA"
7,"Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",1.76494717598,90,"j","Ungrammatical",1,"NA"
7,"Filler",81,0,"The teacher supports the student that the principal usually punish","f",2.41402697563,92,"j","Ungrammatical",0,"NA"
7,"Filler",77,0,"The microphone and the guitar loudly buzzes","f",1.03041815758,94,"j","Ungrammatical",0,"NA"
7,"Filler",91,0,"The committee awards the building that the architect truly love","j",1.01488304138,95,"j","Ungrammatical",1,"NA"
7,"Filler",94,0,"The worker replaces the light that the tenant always break","j",1.23017096519,96,"j","Ungrammatical",1,"NA"
7,"Filler",74,0,"The coffee and the muffin never cools","f",1.6824631691,98,"j","Ungrammatical",0,"NA"
7,"Filler",129,0,"The chimney sweep found that the bricks often break","f",0.929703950882,100,"f","Grammatical",1,"NA"
7,"Filler",119,0,"The lumberjack loves that the chainsaw never break","j",1.21293401718,102,"j","Ungrammatical",1,"NA"
7,"Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",1.04797196388,104,"j","Ungrammatical",1,"NA"
7,"Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","f",1.39691185951,105,"j","Ungrammatical",0,"NA"
7,"Filler",122,0,"The astronaut thinks that the engine never fail","f",1.31525492668,107,"j","Ungrammatical",0,"NA"
7,"Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",2.44786000252,109,"j","Ungrammatical",1,"NA"
7,"Filler",135,0,"The nurse saw that the soldiers never rests","f",1.93203783035,111,"j","Ungrammatical",0,"NA"
7,"Filler",132,0,"The captain knows that the sailors often smoke","f",0.86430811882,112,"f","Grammatical",1,"NA"
7,"Filler",63,0,"The chair and the desk frequently break","f",0.914667844772,114,"f","Grammatical",1,"NA"
7,"Filler",105,0,"The electrician lost the hammer that the carpenters always uses","f",1.51540088654,116,"j","Ungrammatical",0,"NA"
7,"Filler",97,0,"The clock shows the time that the athletes amazingly run","j",1.33028697968,117,"f","Grammatical",0,"NA"
7,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",1.34786176682,119,"f","Grammatical",1,"NA"
7,"Filler",138,0,"The manager reported that the contracts probably expires","f",1.51312994957,121,"j","Ungrammatical",0,"NA"
7,"Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",1.08089900017,122,"j","Ungrammatical",0,"NA"
7,"Filler",116,0,"The thief thinks that the window likely unlock","j",0.912763118744,124,"j","Ungrammatical",1,"NA"
7,"Filler",76,0,"The picture and the frame apparently matches","f",1.44894504547,126,"j","Ungrammatical",0,"NA"
7,"Filler",121,0,"The mayor knows that the sheriff often complain","j",2.06504702568,128,"j","Ungrammatical",1,"NA"
7,"Filler",118,0,"The mechanic insists that the brake still work","j",1.53108906746,130,"j","Ungrammatical",1,"NA"
7,"Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",2.13253378868,131,"j","Ungrammatical",1,"NA"
7,"Filler",69,0,"The thesaurus and the dictionary frequently changes","f",1.71475195885,133,"j","Ungrammatical",0,"NA"
7,"Filler",101,0,"The book describes the war that the citizens sadly remember","f",1.06246399879,135,"f","Grammatical",1,"NA"
7,"Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",2.06592917442,137,"f","Grammatical",0,"NA"
7,"Filler",133,0,"The professor reported that the students always complains","j",1.27983880043,139,"j","Ungrammatical",1,"NA"
7,"Filler",67,0,"The guitar and the amplifier really rocks","j",2.14770698547,140,"j","Ungrammatical",1,"NA"
8,"Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","j",0.997477054596,2,"j","Ungrammatical",1,"NA"
8,"Filler",61,0,"The dog and the cat always play","f",0.631187915802,4,"f","Grammatical",1,"NA"
8,"Filler",117,0,"The chef knows that the dish probably amaze","j",0.563351869583,6,"j","Ungrammatical",1,"NA"
8,"Filler",77,0,"The microphone and the guitar loudly buzzes","f",0.730871915817,8,"j","Ungrammatical",0,"NA"
8,"Filler",78,0,"The cash and the check likely suffices","j",0.979615211487,10,"j","Ungrammatical",1,"NA"
8,"Filler",124,0,"The technician found that the laboratory never quiet","f",0.863724946976,11,"j","Ungrammatical",0,"NA"
8,"Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",1.23132801056,13,"j","Ungrammatical",1,"NA"
8,"Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.180300951,14,"f","Grammatical",1,"NA"
8,"Filler",85,0,"The dad hated the story that the child really love","j",1.46500301361,16,"j","Ungrammatical",1,"NA"
8,"Filler",75,0,"The camera and the lens definitely amazes","j",1.06315493584,17,"j","Ungrammatical",1,"NA"
8,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",1.31463193893,19,"j","Ungrammatical",1,"NA"
8,"Filler",66,0,"The tailor and the customer cheerily talk","f",1.08036088943,20,"f","Grammatical",1,"NA"
8,"Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",0.895820856094,22,"j","Ungrammatical",1,"NA"
8,"Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",0.897523164749,24,"j","Ungrammatical",1,"NA"
8,"Filler",138,0,"The manager reported that the contracts probably expires","j",1.09636306763,26,"j","Ungrammatical",1,"NA"
8,"Filler",130,0,"The model accepted that the shoes never fit","f",1.23257994652,28,"f","Grammatical",1,"NA"
8,"Filler",136,0,"The reporter knows that the spies often vanishes","j",0.813593149185,30,"j","Ungrammatical",1,"NA"
8,"Filler",121,0,"The mayor knows that the sheriff often complain","j",1.06373214722,32,"j","Ungrammatical",1,"NA"
8,"Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.914099931717,33,"f","Grammatical",1,"NA"
8,"Filler",127,0,"The stewardess knows that the pilots always gossip","f",1.34857702255,34,"f","Grammatical",1,"NA"
8,"Filler",84,0,"The crowd likes the movie that the theater always play","j",1.04819703102,36,"j","Ungrammatical",1,"NA"
8,"Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",1.51347112656,38,"j","Ungrammatical",1,"NA"
8,"Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",1.06259298325,40,"j","Ungrammatical",1,"NA"
8,"Filler",89,0,"The cat lost the toy that the kid always buy","j",0.964915037155,42,"j","Ungrammatical",1,"NA"
8,"Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.48062992096,44,"j","Ungrammatical",1,"NA"
8,"Filler",120,0,"The camper knows that the cabin usually charm","j",1.08186888695,46,"j","Ungrammatical",1,"NA"
8,"Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",1.46445012093,48,"f","Grammatical",0,"NA"
8,"Filler",74,0,"The coffee and the muffin never cools","j",1.11426711082,50,"j","Ungrammatical",1,"NA"
8,"Filler",94,0,"The worker replaces the light that the tenant always break","j",1.08033895493,52,"j","Ungrammatical",1,"NA"
8,"Filler",123,0,"The salesman knows that the customer usually decline","j",0.898128032684,54,"j","Ungrammatical",1,"NA"
8,"Filler",67,0,"The guitar and the amplifier really rocks","j",1.03066897392,56,"j","Ungrammatical",1,"NA"
8,"Filler",72,0,"The executioner and the victim never speaks","j",0.897204875946,57,"j","Ungrammatical",1,"NA"
8,"Filler",129,0,"The chimney sweep found that the bricks often break","f",0.930212020874,59,"f","Grammatical",1,"NA"
8,"Filler",111,0,"The owner claimed that the restaurant often fill","j",1.18163490295,60,"j","Ungrammatical",1,"NA"
8,"Filler",79,0,"The folder and the file apparently explains","j",0.712196111679,62,"j","Ungrammatical",1,"NA"
8,"Filler",81,0,"The teacher supports the student that the principal usually punish","j",1.09704589844,64,"j","Ungrammatical",1,"NA"
8,"Filler",115,0,"The nurse knows that the treatment probably work","j",1.86418604851,66,"j","Ungrammatical",1,"NA"
8,"Filler",97,0,"The clock shows the time that the athletes amazingly run","f",1.36432385445,68,"f","Grammatical",1,"NA"
8,"Filler",133,0,"The professor reported that the students always complains","j",1.09723901749,69,"j","Ungrammatical",1,"NA"
8,"Filler",70,0,"The jersey and the glove probably stinks","j",0.913978099823,71,"j","Ungrammatical",1,"NA"
8,"Filler",132,0,"The captain knows that the sailors often smoke","j",0.797227144241,73,"f","Grammatical",0,"NA"
8,"Filler",140,0,"The lawyer said that the clients frequently lies","j",0.897570133209,75,"j","Ungrammatical",1,"NA"
8,"Filler",131,0,"The novelist wrote that the characters suddenly meet","f",1.64869093895,77,"f","Grammatical",1,"NA"
8,"Filler",91,0,"The committee awards the building that the architect truly love","j",1.1309940815,78,"j","Ungrammatical",1,"NA"
8,"Filler",116,0,"The thief thinks that the window likely unlock","j",0.979957103729,80,"j","Ungrammatical",1,"NA"
8,"Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.06381583214,82,"j","Ungrammatical",1,"NA"
8,"Filler",110,0,"The nurse loves the decorations that the residents always makes","j",0.92965388298,83,"j","Ungrammatical",1,"NA"
8,"Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.846535921097,85,"j","Ungrammatical",1,"NA"
8,"Filler",65,0,"The tyrant and the queen suddenly agree","j",0.981973171234,87,"f","Grammatical",0,"NA"
8,"Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",1.08116197586,88,"f","Grammatical",1,"NA"
8,"Filler",62,0,"The sailor and the captain usually fight","f",1.01435208321,90,"f","Grammatical",1,"NA"
8,"Filler",135,0,"The nurse saw that the soldiers never rests","j",0.997344970703,92,"j","Ungrammatical",1,"NA"
8,"Filler",122,0,"The astronaut thinks that the engine never fail","j",1.28100800514,94,"j","Ungrammatical",1,"NA"
8,"Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",1.0480260849,96,"j","Ungrammatical",1,"NA"
8,"Filler",118,0,"The mechanic insists that the brake still work","j",1.44899916649,98,"j","Ungrammatical",1,"NA"
8,"Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.963819980621,100,"j","Ungrammatical",1,"NA"
8,"Filler",103,0,"The butler checked the window that the maids always cleans","j",0.864576101303,102,"j","Ungrammatical",1,"NA"
8,"Filler",114,0,"The repairman said that the refrigerator still work","j",1.13179993629,104,"j","Ungrammatical",1,"NA"
8,"Filler",98,0,"The waiter brought the meal that the boys apparently want","f",1.11447715759,106,"f","Grammatical",1,"NA"
8,"Filler",113,0,"The diplomat believes that the guard probably suffice","j",1.26315689087,108,"j","Ungrammatical",1,"NA"
8,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.814116001129,109,"f","Grammatical",1,"NA"
8,"Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",2.09744596481,110,"j","Ungrammatical",1,"NA"
8,"Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.647946834564,112,"j","Ungrammatical",1,"NA"
8,"Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.847434043884,114,"f","Grammatical",1,"NA"
8,"Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.796401023865,116,"j","Ungrammatical",1,"NA"
8,"Filler",68,0,"The book and the magazine never sells","f",0.947556972504,118,"j","Ungrammatical",0,"NA"
8,"Filler",63,0,"The chair and the desk frequently break","f",0.846947908401,120,"f","Grammatical",1,"NA"
8,"Filler",139,0,"The janitor knows that the offices quickly dirties","j",1.14741182327,121,"j","Ungrammatical",1,"NA"
8,"Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.914041996002,123,"f","Grammatical",1,"NA"
8,"Filler",125,0,"The boss insists that the secretary always smile","j",1.41480398178,125,"j","Ungrammatical",1,"NA"
8,"Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",1.0310280323,127,"j","Ungrammatical",1,"NA"
8,"Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",0.914251804352,128,"j","Ungrammatical",1,"NA"
8,"Filler",112,0,"The teacher said that the student tentatively pass","j",0.898310184479,130,"j","Ungrammatical",1,"NA"
8,"Filler",71,0,"The fireman and the cop usually chats","f",0.881860971451,132,"j","Ungrammatical",0,"NA"
8,"Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.746698141098,133,"j","Ungrammatical",1,"NA"
8,"Filler",76,0,"The picture and the frame apparently matches","j",0.814300060272,135,"j","Ungrammatical",1,"NA"
8,"Filler",80,0,"The desk and the bookshelf always squeaks","j",0.996504068375,136,"j","Ungrammatical",1,"NA"
8,"Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.629940986633,137,"j","Ungrammatical",1,"NA"
8,"Filler",64,0,"The computer and the printer often restart","f",0.981250047684,138,"f","Grammatical",1,"NA"
8,"Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.847357034683,140,"j","Ungrammatical",1,"NA"
9,"Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",1.36350893974,1,"j","Ungrammatical",1,"NA"
9,"Filler",62,0,"The sailor and the captain usually fight","f",0.797433853149,2,"f","Grammatical",1,"NA"
9,"Filler",98,0,"The waiter brought the meal that the boys apparently want","f",2.23167896271,3,"f","Grammatical",1,"NA"
9,"Filler",114,0,"The repairman said that the refrigerator still work","j",1.04742288589,5,"j","Ungrammatical",1,"NA"
9,"Filler",94,0,"The worker replaces the light that the tenant always break","j",1.06391811371,7,"j","Ungrammatical",1,"NA"
9,"Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","NULL",999,9,"j","Ungrammatical",0,"NA"
9,"Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",0.980722904205,11,"j","Ungrammatical",0,"NA"
9,"Filler",121,0,"The mayor knows that the sheriff often complain","j",0.780941963196,13,"j","Ungrammatical",1,"NA"
9,"Filler",134,0,"The principal discovered that the teachers never sleeps","j",1.04795503616,15,"j","Ungrammatical",1,"NA"
9,"Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",1.78161597252,16,"f","Grammatical",1,"NA"
9,"Filler",117,0,"The chef knows that the dish probably amaze","j",0.946717023849,17,"j","Ungrammatical",1,"NA"
9,"Filler",103,0,"The butler checked the window that the maids always cleans","f",2.39855408669,18,"j","Ungrammatical",0,"NA"
9,"Filler",61,0,"The dog and the cat always play","f",0.913520097733,19,"f","Grammatical",1,"NA"
9,"Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",2.13086700439,21,"j","Ungrammatical",1,"NA"
9,"Filler",133,0,"The professor reported that the students always complains","j",0.881216049194,23,"j","Ungrammatical",1,"NA"
9,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",1.19736599922,25,"j","Ungrammatical",1,"NA"
9,"Filler",74,0,"The coffee and the muffin never cools","j",2.28261399269,27,"j","Ungrammatical",1,"NA"
9,"Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.947595119476,28,"j","Ungrammatical",1,"NA"
9,"Filler",118,0,"The mechanic insists that the brake still work","j",1.3642539978,30,"j","Ungrammatical",1,"NA"
9,"Filler",80,0,"The desk and the bookshelf always squeaks","f",1.17923116684,32,"j","Ungrammatical",0,"NA"
9,"Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.829742193222,34,"j","Ungrammatical",1,"NA"
9,"Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","f",2.36581802368,36,"f","Grammatical",1,"NA"
9,"Filler",112,0,"The teacher said that the student tentatively pass","j",1.54900288582,38,"j","Ungrammatical",1,"NA"
9,"Filler",131,0,"The novelist wrote that the characters suddenly meet","f",1.1812748909,40,"f","Grammatical",1,"NA"
9,"Filler",113,0,"The diplomat believes that the guard probably suffice","j",1.96360611916,42,"j","Ungrammatical",1,"NA"
9,"Filler",136,0,"The reporter knows that the spies often vanishes","j",1.81485199928,44,"j","Ungrammatical",1,"NA"
9,"Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.729391098022,46,"f","Grammatical",1,"NA"
9,"Filler",76,0,"The picture and the frame apparently matches","f",1.03019189835,48,"j","Ungrammatical",0,"NA"
9,"Filler",125,0,"The boss insists that the secretary always smile","j",0.815493106842,50,"j","Ungrammatical",1,"NA"
9,"Filler",135,0,"The nurse saw that the soldiers never rests","j",1.81531500816,51,"j","Ungrammatical",1,"NA"
9,"Filler",123,0,"The salesman knows that the customer usually decline","j",0.980944871902,53,"j","Ungrammatical",1,"NA"
9,"Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.913442134857,54,"j","Ungrammatical",1,"NA"
9,"Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",1.44786405563,55,"j","Ungrammatical",1,"NA"
9,"Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.848774909973,57,"j","Ungrammatical",1,"NA"
9,"Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.962919950485,59,"j","Ungrammatical",1,"NA"
9,"Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.86331987381,61,"j","Ungrammatical",1,"NA"
9,"Filler",115,0,"The nurse knows that the treatment probably work","j",0.863409042358,63,"j","Ungrammatical",1,"NA"
9,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",1.48161196709,64,"f","Grammatical",1,"NA"
9,"Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.847517967224,65,"j","Ungrammatical",1,"NA"
9,"Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.56427907944,67,"f","Grammatical",1,"NA"
9,"Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",0.928972005844,68,"j","Ungrammatical",1,"NA"
9,"Filler",130,0,"The model accepted that the shoes never fit","f",1.03117489815,69,"f","Grammatical",1,"NA"
9,"Filler",89,0,"The cat lost the toy that the kid always buy","j",1.43174910545,71,"j","Ungrammatical",1,"NA"
9,"Filler",140,0,"The lawyer said that the clients frequently lies","j",1.16512608528,73,"j","Ungrammatical",1,"NA"
9,"Filler",139,0,"The janitor knows that the offices quickly dirties","f",1.48103713989,75,"j","Ungrammatical",0,"NA"
9,"Filler",120,0,"The camper knows that the cabin usually charm","j",0.997393846512,77,"j","Ungrammatical",1,"NA"
9,"Filler",97,0,"The clock shows the time that the athletes amazingly run","f",1.93152308464,79,"f","Grammatical",1,"NA"
9,"Filler",78,0,"The cash and the check likely suffices","f",2.28078484535,81,"j","Ungrammatical",0,"NA"
9,"Filler",64,0,"The computer and the printer often restart","f",1.04741978645,83,"f","Grammatical",1,"NA"
9,"Filler",84,0,"The crowd likes the movie that the theater always play","j",1.4313750267,85,"j","Ungrammatical",1,"NA"
9,"Filler",96,0,"The camera filmed the line that the runners quickly cross","f",2.08253598213,87,"f","Grammatical",1,"NA"
9,"Filler",138,0,"The manager reported that the contracts probably expires","NULL",999,89,"j","Ungrammatical",0,"NA"
9,"Filler",66,0,"The tailor and the customer cheerily talk","f",1.11438989639,91,"f","Grammatical",1,"NA"
9,"Filler",79,0,"The folder and the file apparently explains","j",2.04696297646,93,"j","Ungrammatical",1,"NA"
9,"Filler",122,0,"The astronaut thinks that the engine never fail","j",0.914990901947,95,"j","Ungrammatical",1,"NA"
9,"Filler",116,0,"The thief thinks that the window likely unlock","j",0.912698030472,97,"j","Ungrammatical",1,"NA"
9,"Filler",71,0,"The fireman and the cop usually chats","j",1.63155198097,99,"j","Ungrammatical",1,"NA"
9,"Filler",85,0,"The dad hated the story that the child really love","j",1.46563005447,101,"j","Ungrammatical",1,"NA"
9,"Filler",70,0,"The jersey and the glove probably stinks","j",2.03111505508,103,"j","Ungrammatical",1,"NA"
9,"Filler",65,0,"The tyrant and the queen suddenly agree","f",1.38247895241,105,"f","Grammatical",1,"NA"
9,"Filler",127,0,"The stewardess knows that the pilots always gossip","f",1.34697794914,107,"f","Grammatical",1,"NA"
9,"Filler",129,0,"The chimney sweep found that the bricks often break","f",1.4808139801,109,"f","Grammatical",1,"NA"
9,"Filler",77,0,"The microphone and the guitar loudly buzzes","j",1.54778003693,110,"j","Ungrammatical",1,"NA"
9,"Filler",124,0,"The technician found that the laboratory never quiet","j",0.979882955551,111,"j","Ungrammatical",1,"NA"
9,"Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",1.61545491219,113,"j","Ungrammatical",1,"NA"
9,"Filler",68,0,"The book and the magazine never sells","j",0.814385890961,115,"j","Ungrammatical",1,"NA"
9,"Filler",63,0,"The chair and the desk frequently break","f",0.747370958328,116,"f","Grammatical",1,"NA"
9,"Filler",72,0,"The executioner and the victim never speaks","j",1.03051400185,118,"j","Ungrammatical",1,"NA"
9,"Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.812388896942,120,"j","Ungrammatical",1,"NA"
9,"Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",1.18085098267,122,"j","Ungrammatical",1,"NA"
9,"Filler",111,0,"The owner claimed that the restaurant often fill","j",0.898269891739,124,"j","Ungrammatical",1,"NA"
9,"Filler",110,0,"The nurse loves the decorations that the residents always makes","j",1.71439194679,126,"j","Ungrammatical",1,"NA"
